method,local_estimate
local_neighbor,0.5589950271710478
local_neighbor,-0.02834761999287072
local_neighbor,0.39034419721240265
local_neighbor,0.06829986536769372
local_neighbor,0.2197687306636123
local_neighbor,0.45345377238249196
local_neighbor,0.3438819379045085
local_neighbor,0.10915940096111973
local_neighbor,0.31513075857908673
local_neighbor,0.4027624835302537
local_neighbor,0.8232439288376717
local_neighbor,0.44463817205094713
local_neighbor,0.3341420405113729
local_neighbor,0.45138732094148554
local_neighbor,0.33391070393440403
local_neighbor,0.5496534139809356
local_neighbor,0.7123221786398339
local_neighbor,0.38106008289913773
local_neighbor,0.3029330791489615
local_neighbor,0.43481787571280295
local_neighbor,0.36243272072911237
local_neighbor,0.25213132443625036
local_neighbor,0.4793956885112964
local_neighbor,0.2718167316938303
local_neighbor,0.8560415440895701
local_neighbor,0.20841887320914848
local_neighbor,0.40847725130653084
local_neighbor,0.7162481900050935
local_neighbor,0.20156624756243077
local_neighbor,0.10922802438269893
local_neighbor,0.23078165056793126
local_neighbor,0.36781472240064284
local_neighbor,0.696428231912928
local_neighbor,0.5573475135317139
local_neighbor,0.42326654364968963
local_neighbor,0.5134710776196362
local_neighbor,0.5091222264382906
local_neighbor,0.46668989405036154
local_neighbor,0.5931085533544487
local_neighbor,0.2788122581974979
local_neighbor,0.6050548430459612
local_neighbor,0.5067232676456822
local_neighbor,0.29236538929419364
local_neighbor,0.20975351566612693
local_neighbor,0.38477998305230854
local_neighbor,0.08013180046843242
local_neighbor,0.300254975962427
local_neighbor,0.5664149930239688
local_neighbor,0.6304087835865111
local_neighbor,0.7335643995524884
local_neighbor,0.5854683274010043
local_neighbor,0.1601685130269821
local_neighbor,0.21209537374134824
local_neighbor,0.5756882038289073
local_neighbor,0.36945345323359197
local_neighbor,0.4400218461394438
local_neighbor,0.9133568322497808
local_neighbor,0.6514427362452395
local_neighbor,0.9121892571951644
local_neighbor,0.5789776275701664
local_neighbor,0.4672235682088046
local_neighbor,0.6930789309748195
local_neighbor,0.2883826483322293
local_neighbor,0.5620240491270698
local_neighbor,1.0320590364999886
local_neighbor,0.8087257545339565
local_neighbor,0.9244544738221776
local_neighbor,0.554758220369708
local_neighbor,0.6059548087022768
local_neighbor,0.24812656928382268
local_neighbor,0.7140961831524211
local_neighbor,0.16171126226841132
local_neighbor,0.6651826360482185
local_neighbor,0.5277852419485216
local_neighbor,0.7472216228256843
