FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010064
Unit:	Bq/m3
Time step:	1hour
Data No :	2780
464)	2024-03-09 08:56:38	 33	16.0°C	49%
465)	2024-03-09 09:56:38	 33	16.0°C	49%
466)	2024-03-09 10:56:38	 44	16.0°C	48%
467)	2024-03-09 11:56:38	 37	16.0°C	47%
468)	2024-03-09 12:56:38	 41	16.0°C	45%
469)	2024-03-09 13:56:38	 27	16.0°C	45%
470)	2024-03-09 14:56:38	 35	16.0°C	45%
471)	2024-03-09 15:56:38	 39	16.0°C	47%
472)	2024-03-09 16:56:38	 25	16.0°C	48%
473)	2024-03-09 17:56:38	 37	16.0°C	49%
474)	2024-03-09 18:56:38	 29	16.0°C	49%
475)	2024-03-09 19:56:38	 31	16.0°C	50%
476)	2024-03-09 20:56:38	 31	16.0°C	49%
477)	2024-03-09 21:56:38	 56	16.0°C	50%
478)	2024-03-09 22:56:38	 33	16.0°C	49%
479)	2024-03-09 23:56:38	 39	16.0°C	48%
480)	2024-03-10 00:56:38	 43	16.0°C	47%
481)	2024-03-10 01:56:38	 52	16.0°C	47%
482)	2024-03-10 02:56:38	 31	16.0°C	48%
483)	2024-03-10 03:56:38	 29	16.0°C	48%
